shop_name,address,tel,genre_name,zip_code,offical_page
丸亀製麺栃木,栃木県 栃木市 平柳町3-10-13,0282-27-1862,うどん・そば・丼,328-0012,
丸亀製麺真岡,栃木県 真岡市 上高間木3-10-6,0285-85-0445,うどん・そば・丼,321-4337,
丸源ラーメン 足利店,栃木県 足利市 朝倉町256-4,0284-70-5847,ラーメン・餃子,326-0823,https://www.syodai-marugen.jp/index.html
丸源ラーメン 宇都宮御幸ヶ原店,栃木県 宇都宮市 御幸ケ原町65-2,028-689-9182,ラーメン・餃子,321-0982,https://www.syodai-marugen.jp/index.html
丸源ラーメン 宇都宮西川田店,栃木県 宇都宮市 西川田町912-1,028-615-7868,ラーメン・餃子,321-0151,https://www.syodai-marugen.jp/index.html
まるだい,栃木県 宇都宮市 北一の沢町24ｰ8,028-625-9481,居酒屋,320-0048,
まる鳥,栃木県 宇都宮市 東宿郷2-10-8,028-637-0055,居酒屋,321-0953,
丸萬寿司,栃木県 宇都宮市 二番町2－21,028-633-1988,和食・寿司,320-0813,https://www.instagram.com/maruman_sushi/?hl=ja
丸よし食堂,栃木県 下都賀郡壬生町 中央町3-16,0282-82-0131,ファミリーレストラン・食堂,321-0226,https://www.instagram.com/m.maruyoshi316
まんざし弁天,栃木県 宇都宮市 西川田本町2-63-1,028-616-8588,焼肉・ホルモン・韓国料理,321-0158,http://manzashi-benten.com/
満山紅,栃木県 宇都宮市 峰2-4-1,028-610-0108,中華料理,321-0942,
マンジャーレ,栃木県 足利市 藤本町570-1,0284-73-4354,フレンチ・イタリアン,326-0833,
Manten chicken grill nikko,栃木県 日光市 安川町10-20,0288-25-3039,その他,321-1432,https://sakaya-cafe-maruyoshi.org/
満天家インターパーク店,栃木県 宇都宮市 インターパーク5-1-19,028-678-6837,ラーメン・餃子,321-0118,
満天家宇都宮駅パセオ店,栃木県 宇都宮市 川向町1-23 宇都宮ﾊﾟｾｵ1F 宇都宮ﾌｰﾄﾞﾎｰﾙ内,028-627-8546,ラーメン・餃子,321-0965,
満天家大平店,栃木市 大平町 下皆川215-2,028-221-8008,ラーメン・餃子,329-4406,
満天家小山店,栃木県 小山市 城東6-9-7,028-538-9433,ラーメン・餃子,323-0807,
満天家宝木店,栃木県 宇都宮市 細谷町2601-1,028-689-8000,ラーメン・餃子,320-0074,
満天家本店,栃木県 宇都宮市 下栗1-11-8,028-666-8797,ラーメン・餃子,321-0924,
満天家ゆいの杜店,栃木県 宇都宮市 ゆいの杜6-17-26,028-689-8044,ラーメン・餃子,321-3226,
麻婆亭,栃木県 鹿沼市 晃望台20-2,0289-63-4711,中華料理,322-0024,
美喜寿司,栃木県 那須烏山市 旭2-10-3,0287-82-2356,和食・寿司,321-0624,http://www.mikizushi.net
三倉カフェ,栃木県 大田原市 住吉町1-1-3,0287-53-7337,カフェ・スイーツ,324-0057,http://mikuracafe.com/
みすゞ,栃木県 佐野市 犬伏上町1918-1,0283-24-2783,うどん・そば・丼,327-0806,
ミスタードーナツ　ベルモール店,栃木県 宇都宮市 陽東6-2-1,028-689-7322,カフェ・スイーツ,321-0855,
ミスタードーナツアシコタウンあしかがショップ,栃木県 足利市 大月町3-2,0284-40-2551,ファーストフード,326-0005,
ミスタードーナツアピタ足利ショップ,栃木県 足利市 朝倉町245,0284-73-1830,ファーストフード,326-0823,
ミスタードーナツ　アピタ宇都宮店,栃木県 宇都宮市 江曽島本町22-7 ｱﾋﾟﾀ宇都宮店1F,028-684-2171,ファーストフード,321-0101,https://www.misterdonut.jp
ミスタードーナツイオンモール小山ショップ,栃木県 小山市 中久喜1467-1,0285-20-3501,カフェ・スイーツ,323-0806,https://www.nippn-donut.com/
ミスタードーナツ　宇都宮福田屋ショップ,栃木県 宇都宮市 今泉町237 福田屋ｼｮｯﾋﾟﾝﾝｸﾞﾌﾟﾗｻﾞ宇都宮店1F,028-622-1212,ファーストフード,321-0962,https://www.misterdonut.jp
ミスタードーナツFKD宇都宮インターパークショップ,栃木県 宇都宮市 インターパーク6-1-1 FKDｼｮｯﾋﾟﾝｸﾞﾓｰﾙ宇都宮ｲﾝﾀｰﾊﾟｰｸ店1F,028-657-0288,ファーストフード,321-0118,https://www.misterdonut.jp
Mr.beef,栃木県 那須郡那須町 湯本 新林205-540,0287-76-7729,洋食,325-0301,http://www.mrbeefnasu.com/
ミスター・フライドチキンズ,栃木県 佐野市 浅沼町567-7 丸正ﾋﾞﾙ3-102,0283-86-7775,その他,327-0831,
水季（鬼怒川温泉あさや内）,栃木県 日光市 鬼怒川温泉滝813,0288-77-1111,カフェ・スイーツ,321-2598,https://www.asaya-hotel.co.jp/facilities/meal.php
水辺のカフェテラス,栃木県 日光市 鬼怒川温泉大原1410,0288-77-1289,カフェ・スイーツ,321-2522,http://www.park-hotels.com/cafe/index.html
味噌と餃子の青源,栃木県 宇都宮市 川向町1-23 JR宇都宮駅ﾋﾞﾙﾊﾟｾｵ1F,028-627-8464,ラーメン・餃子,321-0965,http://www.aogen.co.jp
味噌之かんべ,栃木県 真岡市 田町1565-2,0285-81-6839,ラーメン・餃子,321-4325,
味噌まんじゅう新井屋　岩舟店,栃木県 栃木市 岩舟町静1059-8,0282-28-6846,カフェ・スイーツ,329-4307,http://www.misoman.co.jp/
味噌まんじゅう新井屋　佐野本町店,栃木県 佐野市 本町2942,0283-22-9069,カフェ・スイーツ,327-0013,http://www.misoman.co.jp/
味噌まんじゅう新井屋　たぬまの杜,栃木県 佐野市 吉水町1124-1,0283-85-8110,カフェ・スイーツ,327-0313,http://www.misoman.co.jp/
みそ家米ぞう,栃木県 小山市 東城南1-28-11,0285-31-3711,ファミリーレストラン・食堂,323-0829,https://www.tochinavi.net/spot/home/?id=4599
みた食堂,栃木県 小山市 卒島242,0285-37-0077,和食・寿司,323-0061,
道の駅 那須与一の郷　扇亭,栃木県 大田原市 南金丸1584-6,0287-23-8641,うどん・そば・丼,324-0012,http://www.nasuno-yoichi.jp/
道の駅きつれがわ「鮎小屋」,栃木県 さくら市 喜連川4141-15,028-688-0087,その他,329-1412,http://www3.plala.or.jp/kituregawa-ayu/index.html
道の駅たかねざわ 元気あっぷむら いな穂,栃木県 塩谷郡高根沢町 上柏崎588-1 道の駅たかねざわ 元気あっぷむら,028-676-1126,和食・寿司,329-1212,https://www.genkiupmura.com/
道の駅たかねざわ 元気あっぷむら 花紋,栃木県 塩谷郡高根沢町 上柏崎588-1 道の駅たかねざわ 元気あっぷむら,028-676-1126,ファミリーレストラン・食堂,329-1212,https://www.genkiupmura.com/
道の駅たかねざわ 元気あっぷむら　Carnival,栃木県 塩谷郡高根沢町 上柏崎588-1 道の駅たかねざわ 元気あっぷむら,028-676-1126,ファーストフード,329-1212,https://www.genkiupmura.com/
道の駅たかねざわ 元気あっぷむら ラ・カンパーニャ,栃木県 塩谷郡高根沢町 上柏崎588-1 道の駅たかねざわ 元気あっぷむら,028-676-1126,フレンチ・イタリアン,329-1212,https://www.genkiupmura.com/
道の駅　ましこ,栃木県 芳賀郡益子町 長堤2271,0285-72-5530,カフェ・スイーツ,321-4225,http://www.m-mashiko.com
みちのく民芸店,栃木県 那須郡那須町 大字湯本130-1,0287-76-2337,その他,325-0301,http://www.michinokumingei.com
みっちゃん蕎麦,栃木県 鹿沼市 鳥居跡町 1416-11,0289-62-1195,うどん・そば・丼,322-0044,
ダイニング光圀,栃木県 那須塩原市 大黒町54-161,0287-62-0455,居酒屋,325-0046,
みづ乃,栃木県 那須郡那珂川町 小川2602,0287-96-2075,和食・寿司,324-0501,http://www.tochigi-mizuno.com/
みとや寿司,栃木県 日光市 今市1448-10,0288-21-2280,和食・寿司,321-1261,http://www.mitoya-nikko.co.jp/
味道園,栃木県 下都賀郡壬生町 壬生甲3361-3,0282-82-1921,焼肉・ホルモン・韓国料理,321-0214,
みなみカフェ,栃木県 宇都宮市 花房本町3-3-11,028-639-6012,カフェ・スイーツ,320-0827,https://www.facebook.com/minamicafe.1028/
ミハシカフェ,栃木県 宇都宮市 中央5-1-20 ｱｶﾂﾔﾋﾞﾙ1F,028-635-0808,フレンチ・イタリアン,320-0806,https://french-restaurant-484.business.site/
みはしや,栃木県 日光市 中宮祠2484,0288-55-0112,うどん・そば・丼,321-1661,
光華,栃木県 下都賀郡壬生町 緑町4-1-20,0282-21-8134,和食・寿司,321-0204,https://s.tabelog.com/tochigi/A0902/A090201/9019352
見晴し,栃木県 佐野市 栃本町1787-2,0283-62-0251,和食・寿司,327-0312,https://tabelog.com/tochigi/A0902/A090202/9004767/
みぶのおばちゃんち,栃木県 下都賀郡壬生町 国谷1870-2 道の駅みぶ内,0282-82-8371,ファミリーレストラン・食堂,321-0211,
宮環とよさと食堂,栃木県 宇都宮市 下川俣町 二ツ塚422-1,028-689-2601,ファミリーレストラン・食堂,321-0972,
みや御苑　済生会前店,栃木県 宇都宮市 竹林町861-1,028-622-0322,焼肉・ホルモン・韓国料理,321-0974,http://miyagyoen.jp
みや御苑　鶴田店,栃木県 宇都宮市 鶴田町505-15,028-634-4000,焼肉・ホルモン・韓国料理,320-0851,http://miyagyoen.jp
みやこ家氏家店,栃木県 さくら市 卯の里2-26-11,028-681-5885,ラーメン・餃子,329-1323,
みやこ家宇都宮店,栃木県 宇都宮市 城東2-27-2,028-636-5800,ラーメン・餃子,321-0935,
宮崎地鶏　日向家　宇都宮店,栃木県 宇都宮市 駅前通り1-5-13 坂本ﾋﾞﾙ2F 南側,028-624-1558,居酒屋,321-0964,https://www.hotpepper.jp/strJ000839488/
宮どり,栃木県 宇都宮市 曲師町5-3,028-305-1262,その他,320-0803,
みやのスマイルクレープ,栃木県 宇都宮市 駅前通り1-4-6 ﾄﾅﾘｴ宇都宮B1,028-612-5628,カフェ・スイーツ,321-0964,
宮ノ橋　上ル下ル,栃木県 宇都宮市 大通り3-3-1,028-635-0303,その他,320-0811,http://on-jpn.com/agaru-sagaru/
みやの華,栃木県 宇都宮市 駅前通り3-5-19,028-649-9055,居酒屋,321-0964,
雅 STYLE,栃木県 鹿沼市 千渡2299-2 ｸﾞﾚｰｽｺｰﾎﾟ1F,0289-62-7055,居酒屋,322-0002,
みやまる金井台店,栃木県 宇都宮市 下岡本町4558-1,028-611-1277,ファミリーレストラン・食堂,329-1104,http://miya-maru.com/
みゅぜ・ど・ぱすてる,栃木県 小山市 乙女625-2,0285-39-6088,洋食,329-0214,https://www.tochinavi.net/spot/home/?id=16596
ミュンヘン,栃木県 宇都宮市 大通り2-1-4,028-680-6227,洋食,320-0811,
美好屋,栃木県 宇都宮市 曲師町3-13,028-634-7353,ファミリーレストラン・食堂,320-0803,
みよしや　赤門通り店,栃木県 宇都宮市 塙田3-5-24 斉藤ﾋﾞﾙ1F,028-625-3448,居酒屋,320-0027,
みよしや　シンボルロード店,栃木県 宇都宮市 池上町2-11,028-612-5889,居酒屋,320-0801,http://www.miyoshiya.jp/
みよしや本店,栃木県 宇都宮市 上戸祭町519,028-622-8302,居酒屋,320-0051,http://www.miyoshiya.jp/
ミライザカ　宇都宮東口店,栃木県 宇都宮市 東宿郷 2-5-5 1･2F,028-651-3580,居酒屋,321-0953,
ミライザカ宇都宮駅西口店,栃木県 宇都宮市 駅前通り1-4-6 西口ﾋﾞﾙ2F,028-600-3460,居酒屋,321-0964,
ミライザカ小山東口店,栃木県 小山市 駅東通り1-6-7 第二青木ﾋﾞﾙ1･2･3F,0285-20-0621,居酒屋,323-0022,
味楽,栃木県 佐野市 築地町2-11,0283-86-2739,和食・寿司,327-0502,
味楽苑,栃木県 足利市 福富町1173-3,0284-73-2048,焼肉・ホルモン・韓国料理,326-0331,
昔酒屋　笑ぶきや,栃木県 宇都宮市 鶴田町3399,028-638-2248,居酒屋,320-0851,
無化調らーめん波の花,栃木県 宇都宮市 戸祭3-4-24,028-621-3210,ラーメン・餃子,320-0056,
麦の楽園,栃木県 宇都宮市 新里町丙254,028-665-8800,洋食,321-2118,
無限花序,栃木県 宇都宮市 平出町3655,028-661-5612,うどん・そば・丼,321-0901,
むさしの森珈琲　宇都宮八幡山公園店,栃木県 宇都宮市 大曽2-9-7,028-600-3703,ファミリーレストラン・食堂,320-0014,https://www.skylark.co.jp/
無尽蔵佐野家,栃木県 佐野市 高萩町909,0283-24-1222,ラーメン・餃子,327-0821,https://www.kitakata.co.jp/
MooM   ガパオ×パエリア...バル,栃木県 宇都宮市 双葉2-9-37 双葉ﾏﾝｼｮﾝ103,028-612-1364,アジア・エスニック・各国料理,321-0164,https://www.moomutsunomiya.com/
MOON DOGG espresso roasters 中戸祭店(ex.KCUCHA RISMO),栃木県 宇都宮市 中戸祭1-6-7,028-348-0918,カフェ・スイーツ,320-0057,http://moondogg.site
MOON DOGG espresso roasters ユニオン通り店(ex.KCUCHA RISMO),栃木県 宇都宮市 伝馬町2-19,028-634-8160,カフェ・スイーツ,320-0035,http://moondogg.site
moon breeze,栃木県 那須郡那須町 高久乙2827-1 ﾊﾆｶﾑﾀｳﾝ5号,0287-74-3312,バー・ダイニングバー,325-0303,https://foodplace.jp/moon-breeze/
明治の館,栃木県 日光市 山内2339-1,0288-53-3751,洋食,321-1431,https://www.meiji-yakata.com
名物一本鶏とり福／帯広豚丼太助,栃木県 宇都宮市 宮の内1-173-9,028-601-7705,居酒屋,321-0131,
名物そば,栃木県 宇都宮市 上欠町868-1,028-648-0128,うどん・そば・丼,320-0855,
明朗飯店,栃木県 宇都宮市 宮園町1-2,028-634-1731,ラーメン・餃子,320-0808,
目利きの銀次　宇都宮簗瀬店,栃木県 宇都宮市 簗瀬町1606-1 ﾌｪﾄﾞﾗP&D宇都宮1F,028-639-6488,居酒屋,321-0933,
恵　MEGUMI,栃木県 足利市 大月町361,0284-82-9060,その他,326-0005,https://r.gnavi.co.jp/aey7dz8z0000/
MegumiDrip,栃木県 芳賀郡益子町 益子2810-1,0285-81-6002,カフェ・スイーツ,321-4217,https://megumidrip.shopinfo.jp/
めし処龍王,栃木県 日光市 藤原1357,0288-76-0829,その他,321-2521,
めし屋せい兵衛,栃木県 宇都宮市 簗瀬3-20-22,028-632-6788,焼肉・ホルモン・韓国料理,321-0934,
メゾンエルミタージュ,栃木県 小山市 犬塚2-29-2,0285-21-4122,フレンチ・イタリアン,323-0811,https://maison-hermitage.com/
Madchen BAKERY & COFFEE STAND,栃木県 宇都宮市 星が丘1-8-11,028-348-2519,カフェ・スイーツ,320-0038,https://www.instagram.com/hello_i_am_madchen
めっちゃバナナ　ベルモール店,栃木県 宇都宮市 陽東6-2-1,028-678-9945,カフェ・スイーツ,321-8556,
メトロ食堂,栃木県 宇都宮市 南一の沢町1-29,028-623-1648,ファミリーレストラン・食堂,320-0044,https://www.tochinavi.net/spot/home/?id=13937
meraki食堂,栃木県 宇都宮市 二番町1-29 二番町ハイツ1F,070-4008-2940,フレンチ・イタリアン,320-0813,https://merakisyokudou.owst.jp/
メルズインブルース,栃木県 宇都宮市 東宿郷3-11-9,028-636-1288,バー・ダイニングバー,321-0953,
めん工場,栃木県 宇都宮市 中岡本町3710-96,028-671-1113,ラーメン・餃子,329-1105,
麺工房　政木屋,栃木県 宇都宮市 下田原町3455-22,028-672-4118,ラーメン・餃子,329-1115,http://www.masakiya.co.jp/
麺工房風の杜,栃木県 宇都宮市 下戸祭1-5-108,028-601-4234,ラーメン・餃子,320-0055,https://www.kazenomori-family.com/
麺工房式右衛門,栃木県 那須郡那須町 大字 大和須91,0287-75-7799,うどん・そば・丼,329-3433,
めん太郎　岡本店,栃木県 宇都宮市 中岡本町54-3,028-673-5485,ラーメン・餃子,329-1105,
めん太郎　柳田店,栃木県 宇都宮市 下平出町88-1,028-663-5628,ラーメン・餃子,321-0903,
麺道　てっぺん家,栃木県 芳賀郡益子町 七井中央16-9,0285-81-3444,ラーメン・餃子,321-4107,
麺堂イズム,栃木県 小山市 天神町2-3-5 丸源ﾊｲﾂ101,0285-39-7051,ラーメン・餃子,323-0032,
麺道花の杜,栃木県 宇都宮市 峰1-13-17,028-678-6712,ラーメン・餃子,321-0942,https://www.kazenomori-family.com/
麺道靖,栃木県 佐野市 石塚町2772,0283-25-2040,ラーメン・餃子,327-0103,
めん処阿吽うどん子,栃木県 足利市 福富町2037-1,0284-22-7255,うどん・そば・丼,326-0331,https://ja-jp.facebook.com/menahum/
麺のhaco,栃木県 宇都宮市 上戸祭町94-15,028-612-3260,ラーメン・餃子,320-0051,
麺八,栃木県 宇都宮市 江曽島本町22-7 ｱﾋﾟﾀ宇都宮店1F,028-612-2488,ラーメン・餃子,321-0101,
麺八アピタ足利店,栃木県 足利市 朝倉町245 ｱﾋﾟﾀ足利店1F,0284-72-3436,ラーメン・餃子,326-0823,
めん丸氏家店,栃木県 さくら市 卯の里4-54-3,028-682-3453,ラーメン・餃子,329-1323,
めん丸大田原店,栃木県 大田原市 美原1-4-55,0287-20-1880,ラーメン・餃子,324-0047,
めん丸矢板店,栃木県 矢板市 中157-7,0287-44-3232,ラーメン・餃子,329-2135,
めんめん,栃木県 宇都宮市 二荒町5-11,028-638-5298,中華料理,320-0804,
麺々市場,栃木県 宇都宮市 住吉町13-10,028-633-4732,ラーメン・餃子,320-0864,
麺や しみず,栃木県 宇都宮市 西刑部町2740-10,028-656-0302,ラーメン・餃子,321-0917,
麺屋　集,栃木県 足利市 南大町344,0284-70-5810,ラーメン・餃子,326-0836,
麺屋一里,栃木県 芳賀郡芳賀町 下高根沢3919-414,028-677-5719,ラーメン・餃子,321-3321,
麺屋一心,栃木県 佐野市 富岡町1720-7,0283-23-0934,ラーメン・餃子,327-0844,
麺家ゐをり,栃木県 佐野市 植下町1089,0283-21-1131,ラーメン・餃子,327-0835,
麺屋虎龍,栃木県 宇都宮市 ゆいの杜6-17-1 ﾊﾋﾟﾈｽﾀｳﾝ,028-611-1411,ラーメン・餃子,321-3226,
